Program Version = FreeWake2020_dev V0.4
Flight configuration defined in input file = input.txt
Flight Condition number = 1
This file holds surface DVE informtion of last timestep
CL trim final alpha = 21.408
surface and wake DVE after number of timesteps = 20
elements in span direction = 18
number of surface elements = 92
Coefficients are based on DVE area and DVE freestreaem velocity
 index               xo               yo               zo              cfn         normal-x         normal-y         normal-z                u                v                w             area              eta              xsi               nu          epsilon              psi            phiLE             Phi0            phiTE               x1               y1               z1               x2               y2               z2                A                B                C 	#
    47       -97.230193         5.000000       -38.287873         0.433380         0.021360        -0.000000         0.999772         9.310018         0.000000         3.650145         0.300068         1.000000         0.075017         0.000000         1.223935         0.000000         0.000000         0.000000         0.000000       -97.305193         4.000000       -38.286270       -97.305193         6.000000       -38.286270        10.201548        -0.152829        -0.040937 
    48       -97.230193         7.000000       -38.287873         0.421782         0.021360        -0.000000         0.999772         9.310018         0.000000         3.650145         0.300068         1.000000         0.075017         0.000000         1.223935         0.000000         0.000000         0.000000         0.000000       -97.305193         6.000000       -38.286270       -97.305193         8.000000       -38.286270         9.857454        -0.065954         0.084374 
    49       -97.230193         9.000000       -38.287873         0.281310         0.021360        -0.000000         0.999772         9.310018         0.000000         3.650145         0.300068         1.000000         0.075017         0.000000         1.223935         0.000000         0.000000         0.000000         0.000000       -97.305193         8.000000       -38.286270       -97.305193        10.000000       -38.286270         7.458302        -4.937937        -2.520365 
    50       -97.080193         1.000000       -38.294275         0.344588         0.063862        -0.000000         0.997959         9.310018         0.000000         3.650145         0.300614         1.000000         0.075153         0.000000         3.661510         0.000000         0.000000         0.000000         0.000000       -97.155193         0.000000       -38.289475       -97.155193         2.000000       -38.289475        11.631826        -0.016271        -0.008111 
    51       -97.080193         3.000000       -38.294275         0.343106         0.063862        -0.000000         0.997959         9.310018         0.000000         3.650145         0.300614         1.000000         0.075153         0.000000         3.661510         0.000000         0.000000         0.000000         0.000000       -97.155193         2.000000       -38.289475       -97.155193         4.000000       -38.289475        11.563627        -0.055140        -0.011323 
    52       -97.080193         5.000000       -38.294275         0.338763         0.063862        -0.000000         0.997959         9.310018         0.000000         3.650145         0.300614         1.000000         0.075153         0.000000         3.661510         0.000000         0.000000         0.000000         0.000000       -97.155193         4.000000       -38.289475       -97.155193         6.000000       -38.289475        11.374847        -0.166845        -0.044529 
    53       -97.080193         7.000000       -38.294275         0.330639         0.063862        -0.000000         0.997959         9.310018         0.000000         3.650145         0.300614         1.000000         0.075153         0.000000         3.661510         0.000000         0.000000         0.000000         0.000000       -97.155193         6.000000       -38.289475       -97.155193         8.000000       -38.289475        10.999983        -0.071079         0.092412 
    54       -97.080193         9.000000       -38.294275         0.222281         0.063862        -0.000000         0.997959         9.310018         0.000000         3.650145         0.300614         1.000000         0.075153         0.000000         3.661510         0.000000         0.000000         0.000000         0.000000       -97.155193         8.000000       -38.289475       -97.155193        10.000000       -38.289475         8.322860        -5.510658        -2.812202 
    55       -96.880193         1.000000       -38.312798         0.169920         0.109133        -0.000000         0.994027         9.310018         0.000000         3.650145         0.503004         1.000000         0.125751         0.000000         6.265360         0.000000         0.000000         0.000000         0.000000       -97.005193         0.000000       -38.299074       -97.005193         2.000000       -38.299074        12.658244        -0.017375        -0.008660 
    56       -96.880193         3.000000       -38.312798         0.169265         0.109133        -0.000000         0.994027         9.310018         0.000000         3.650145         0.503004         1.000000         0.125751         0.000000         6.265360         0.000000         0.000000         0.000000         0.000000       -97.005193         2.000000       -38.299074       -97.005193         4.000000       -38.299074        12.585384        -0.058959        -0.012132 
    57       -96.880193         5.000000       -38.312798         0.167309         0.109133        -0.000000         0.994027         9.310018         0.000000         3.650145         0.503004         1.000000         0.125751         0.000000         6.265360         0.000000         0.000000         0.000000         0.000000       -97.005193         4.000000       -38.299074       -97.005193         6.000000       -38.299074        12.383260        -0.178841        -0.047809 
    58       -96.880193         7.000000       -38.312798         0.163768         0.109133        -0.000000         0.994027         9.310018         0.000000         3.650145         0.503004         1.000000         0.125751         0.000000         6.265360         0.000000         0.000000         0.000000         0.000000       -97.005193         6.000000       -38.299074       -97.005193         8.000000       -38.299074        11.982992        -0.072776         0.100842 
    59       -96.880193         9.000000       -38.312798         0.111654         0.109133        -0.000000         0.994027         9.310018         0.000000         3.650145         0.503004         1.000000         0.125751         0.000000         6.265360         0.000000         0.000000         0.000000         0.000000       -97.005193         8.000000       -38.299074       -97.005193        10.000000       -38.299074         9.072747        -6.005529        -3.067218 
    60       -87.530193        -1.666667       -36.316201         0.505457        -0.136313         0.000000         0.990666         9.310018         0.000000         3.650145         0.100942         0.333333         0.075707        -0.000000        -7.834561        -0.000000         0.000000         0.000000         0.000000       -87.605193        -2.000000       -36.326521       -87.605193        -1.333333       -36.326521         1.668681         3.446426        -4.678850 
    61       -87.530193        -1.000000       -36.316201         0.823844        -0.136313         0.000000         0.990666         9.310018         0.000000         3.650145         0.100942         0.333333         0.075707        -0.000000        -7.834561        -0.000000         0.000000         0.000000         0.000000       -87.605193        -1.333333       -36.326521       -87.605193        -0.666667       -36.326521         2.393266         0.246703        -0.120735 
    62       -87.530193        -0.333333       -36.316201         0.879423        -0.136313         0.000000         0.990666         9.310018         0.000000         3.650145         0.100942         0.333333         0.075707        -0.000000        -7.834561        -0.000000         0.000000         0.000000         0.000000       -87.605193        -0.666667       -36.326521       -87.605193        -0.000000       -36.326521         2.524367         0.207476         0.061895 
    63       -87.380193        -1.666667       -36.304222         0.277408        -0.022121         0.000000         0.999755         9.310018         0.000000         3.650145         0.100024         0.333333         0.075018        -0.000000        -1.267554        -0.000000         0.000000         0.000000         0.000000       -87.455193        -2.000000       -36.305882       -87.455193        -1.333333       -36.305882         2.658491         5.486729        -7.466234 
    64       -87.380193        -1.000000       -36.304222         0.445758        -0.022121         0.000000         0.999755         9.310018         0.000000         3.650145         0.100024         0.333333         0.075018        -0.000000        -1.267554        -0.000000         0.000000         0.000000         0.000000       -87.455193        -1.333333       -36.305882       -87.455193        -0.666667       -36.305882         3.808404         0.394269        -0.172457 
    65       -87.380193        -0.333333       -36.304222         0.464573        -0.022121         0.000000         0.999755         9.310018         0.000000         3.650145         0.100024         0.333333         0.075018        -0.000000        -1.267554        -0.000000         0.000000         0.000000         0.000000       -87.455193        -0.666667       -36.305882       -87.455193        -0.000000       -36.305882         3.991499         0.145708        -0.200383 
