Program Version = FreeWake2020_dev V0.4
Flight configuration defined in input file = input.txt
Flight Condition number = 1
This file holds surface DVE informtion of last timestep
Angle of attack sweep alpha = 15.000
surface and wake DVE after number of timesteps = 20
elements in span direction = 18
number of surface elements = 92
Coefficients are based on DVE area and DVE freestreaem velocity
 index               xo               yo               zo              cfn         normal-x         normal-y         normal-z                u                v                w             area              eta              xsi               nu          epsilon              psi            phiLE             Phi0            phiTE               x1               y1               z1               x2               y2               z2                A                B                C 	#
    23      -100.747212        -3.000000       -27.143753         0.299234         0.063862        -0.000000         0.997959         9.659258         0.000000         2.588190         0.300614         1.000000         0.075153         0.000000         3.661510         0.000000         0.000000         0.000000         0.000000      -100.822212        -4.000000       -27.138954      -100.822212        -2.000000       -27.138954         8.636926         0.042282        -0.008661 
    24      -100.747212        -1.000000       -27.143753         0.300534         0.063862        -0.000000         0.997959         9.659258         0.000000         2.588190         0.300614         1.000000         0.075153         0.000000         3.661510         0.000000         0.000000         0.000000         0.000000      -100.822212        -2.000000       -27.138954      -100.822212         0.000000       -27.138954         8.689257         0.012457        -0.006252 
    25      -100.547212        -9.000000       -27.162276         0.101037         0.109133        -0.000000         0.994027         9.659258         0.000000         2.588190         0.503004         1.000000         0.125751         0.000000         6.265360         0.000000         0.000000         0.000000         0.000000      -100.672212       -10.000000       -27.148552      -100.672212        -8.000000       -27.148552         6.837997         4.522394        -2.315603 
    26      -100.547212        -7.000000       -27.162276         0.146659         0.109133        -0.000000         0.994027         9.659258         0.000000         2.588190         0.503004         1.000000         0.125751         0.000000         6.265360         0.000000         0.000000         0.000000         0.000000      -100.672212        -8.000000       -27.148552      -100.672212        -6.000000       -27.148552         9.016112         0.051459         0.080135 
    27      -100.547212        -5.000000       -27.162276         0.149405         0.109133        -0.000000         0.994027         9.659258         0.000000         2.588190         0.503004         1.000000         0.125751         0.000000         6.265360         0.000000         0.000000         0.000000         0.000000      -100.672212        -6.000000       -27.148552      -100.672212        -4.000000       -27.148552         9.322402         0.137660        -0.037035 
    28      -100.547212        -3.000000       -27.162276         0.151265         0.109133        -0.000000         0.994027         9.659258         0.000000         2.588190         0.503004         1.000000         0.125751         0.000000         6.265360         0.000000         0.000000         0.000000         0.000000      -100.672212        -4.000000       -27.148552      -100.672212        -2.000000       -27.148552         9.477401         0.045159        -0.009215 
    29      -100.547212        -1.000000       -27.162276         0.151863         0.109133        -0.000000         0.994027         9.659258         0.000000         2.588190         0.503004         1.000000         0.125751         0.000000         6.265360         0.000000         0.000000         0.000000         0.000000      -100.672212        -2.000000       -27.148552      -100.672212         0.000000       -27.148552         9.533379         0.013338        -0.006695 
    30      -101.347212         1.000000       -27.162622         1.093480        -0.175596         0.000000         0.984462         9.659258         0.000000         2.588190         0.304735         1.000000         0.076184        -0.000000       -10.113353        -0.000000         0.000000         0.000000         0.000000      -101.422212         0.000000       -27.176000      -101.422212         2.000000       -27.176000         3.195119        -0.005559        -0.002773 
    31      -101.347212         3.000000       -27.162622         1.084850        -0.175596         0.000000         0.984462         9.659258         0.000000         2.588190         0.304735         1.000000         0.076184        -0.000000       -10.113353        -0.000000         0.000000         0.000000         0.000000      -101.422212         2.000000       -27.176000      -101.422212         4.000000       -27.176000         3.171637        -0.019194        -0.004044 
    32      -101.347212         5.000000       -27.162622         1.060909        -0.175596         0.000000         0.984462         9.659258         0.000000         2.588190         0.304735         1.000000         0.076184        -0.000000       -10.113353        -0.000000         0.000000         0.000000         0.000000      -101.422212         4.000000       -27.176000      -101.422212         6.000000       -27.176000         3.108168        -0.053181        -0.012950 
    33      -101.347212         7.000000       -27.162622         1.016239        -0.175596         0.000000         0.984462         9.659258         0.000000         2.588190         0.304735         1.000000         0.076184        -0.000000       -10.113353        -0.000000         0.000000         0.000000         0.000000      -101.422212         6.000000       -27.176000      -101.422212         8.000000       -27.176000         2.977955        -0.049085         0.014998 
    34      -101.347212         9.000000       -27.162622         0.658443        -0.175596         0.000000         0.984462         9.659258         0.000000         2.588190         0.304735         1.000000         0.076184        -0.000000       -10.113353        -0.000000         0.000000         0.000000         0.000000      -101.422212         8.000000       -27.176000      -101.422212        10.000000       -27.176000         2.198356        -1.471934        -0.726422 
    35      -101.197212         1.000000       -27.144160         0.637671        -0.067644         0.000000         0.997709         9.659258         0.000000         2.588190         0.300689         1.000000         0.075172        -0.000000        -3.878702        -0.000000         0.000000         0.000000         0.000000      -101.272212         0.000000       -27.149245      -101.272212         2.000000       -27.149245         5.111910        -0.008257        -0.004117 
    36      -101.197212         3.000000       -27.144160         0.633894        -0.067644         0.000000         0.997709         9.659258         0.000000         2.588190         0.300689         1.000000         0.075172        -0.000000        -3.878702        -0.000000         0.000000         0.000000         0.000000      -101.272212         2.000000       -27.149245      -101.272212         4.000000       -27.149245         5.077351        -0.027882        -0.005696 
    37      -101.197212         5.000000       -27.144160         0.622873        -0.067644         0.000000         0.997709         9.659258         0.000000         2.588190         0.300689         1.000000         0.075172        -0.000000        -3.878702        -0.000000         0.000000         0.000000         0.000000      -101.272212         4.000000       -27.149245      -101.272212         6.000000       -27.149245         4.983369        -0.081536        -0.021132 
    38      -101.197212         7.000000       -27.144160         0.604771        -0.067644         0.000000         0.997709         9.659258         0.000000         2.588190         0.300689         1.000000         0.075172        -0.000000        -3.878702        -0.000000         0.000000         0.000000         0.000000      -101.272212         6.000000       -27.149245      -101.272212         8.000000       -27.149245         4.792704        -0.052196         0.035802 
    39      -101.197212         9.000000       -27.144160         0.407408        -0.067644         0.000000         0.997709         9.659258         0.000000         2.588190         0.300689         1.000000         0.075172        -0.000000        -3.878702        -0.000000         0.000000         0.000000         0.000000      -101.272212         8.000000       -27.149245      -101.272212        10.000000       -27.149245         3.591935        -2.388155        -1.203781 
    40      -101.047212         1.000000       -27.137412         0.466433        -0.022167         0.000000         0.999754         9.659258         0.000000         2.588190         0.300074         1.000000         0.075018        -0.000000        -1.270156        -0.000000         0.000000         0.000000         0.000000      -101.122212         0.000000       -27.139075      -101.122212         2.000000       -27.139075         6.545137        -0.010094        -0.005031 
    41      -101.047212         3.000000       -27.137412         0.463907        -0.022167         0.000000         0.999754         9.659258         0.000000         2.588190         0.300074         1.000000         0.075018        -0.000000        -1.270156        -0.000000         0.000000         0.000000         0.000000      -101.122212         2.000000       -27.139075      -101.122212         4.000000       -27.139075         6.502890        -0.034089        -0.006967 
    42      -101.047212         5.000000       -27.137412         0.456544        -0.022167         0.000000         0.999754         9.659258         0.000000         2.588190         0.300074         1.000000         0.075018        -0.000000        -1.270156        -0.000000         0.000000         0.000000         0.000000      -101.122212         4.000000       -27.139075      -101.122212         6.000000       -27.139075         6.387414        -0.100819        -0.026399 
    43      -101.047212         7.000000       -27.137412         0.444299        -0.022167         0.000000         0.999754         9.659258         0.000000         2.588190         0.300074         1.000000         0.075018        -0.000000        -1.270156        -0.000000         0.000000         0.000000         0.000000      -101.122212         6.000000       -27.139075      -101.122212         8.000000       -27.139075         6.155325        -0.056126         0.048745 
    44      -101.047212         9.000000       -27.137412         0.298356        -0.022167         0.000000         0.999754         9.659258         0.000000         2.588190         0.300074         1.000000         0.075018        -0.000000        -1.270156        -0.000000         0.000000         0.000000         0.000000      -101.122212         8.000000       -27.139075      -101.122212        10.000000       -27.139075         4.631639        -3.073972        -1.557668 
    45      -100.897212         1.000000       -27.137351         0.373453         0.021360        -0.000000         0.999772         9.659258         0.000000         2.588190         0.300068         1.000000         0.075017         0.000000         1.223935         0.000000         0.000000         0.000000         0.000000      -100.972212         0.000000       -27.135749      -100.972212         2.000000       -27.135749         7.719364        -0.011476        -0.005718 
    46      -100.897212         3.000000       -27.137351         0.371636         0.021360        -0.000000         0.999772         9.659258         0.000000         2.588190         0.300068         1.000000         0.075017         0.000000         1.223935         0.000000         0.000000         0.000000         0.000000      -100.972212         2.000000       -27.135749      -100.972212         4.000000       -27.135749         7.671321        -0.038785        -0.007936 
    47      -100.897212         5.000000       -27.137351         0.366265         0.021360        -0.000000         0.999772         9.659258         0.000000         2.588190         0.300068         1.000000         0.075017         0.000000         1.223935         0.000000         0.000000         0.000000         0.000000      -100.972212         4.000000       -27.135749      -100.972212         6.000000       -27.135749         7.539446        -0.115652        -0.030497 
    48      -100.897212         7.000000       -27.137351         0.357586         0.021360        -0.000000         0.999772         9.659258         0.000000         2.588190         0.300068         1.000000         0.075017         0.000000         1.223935         0.000000         0.000000         0.000000         0.000000      -100.972212         6.000000       -27.135749      -100.972212         8.000000       -27.135749         7.276388        -0.057171         0.059738 
    49      -100.897212         9.000000       -27.137351         0.241474         0.021360        -0.000000         0.999772         9.659258         0.000000         2.588190         0.300068         1.000000         0.075017         0.000000         1.223935         0.000000         0.000000         0.000000         0.000000      -100.972212         8.000000       -27.135749      -100.972212        10.000000       -27.135749         5.490369        -3.639478        -1.850891 
    50      -100.747212         1.000000       -27.143753         0.300524         0.063862        -0.000000         0.997959         9.659258         0.000000         2.588190         0.300614         1.000000         0.075153         0.000000         3.661510         0.000000         0.000000         0.000000         0.000000      -100.822212         0.000000       -27.138954      -100.822212         2.000000       -27.138954         8.689168        -0.012543        -0.006248 
    51      -100.747212         3.000000       -27.143753         0.299207         0.063862        -0.000000         0.997959         9.659258         0.000000         2.588190         0.300614         1.000000         0.075153         0.000000         3.661510         0.000000         0.000000         0.000000         0.000000      -100.822212         2.000000       -27.138954      -100.822212         4.000000       -27.138954         8.636684        -0.042345        -0.008653 
    52      -100.747212         5.000000       -27.143753         0.295237         0.063862        -0.000000         0.997959         9.659258         0.000000         2.588190         0.300614         1.000000         0.075153         0.000000         3.661510         0.000000         0.000000         0.000000         0.000000      -100.822212         4.000000       -27.138954      -100.822212         6.000000       -27.138954         8.492122        -0.127478        -0.033914 
    53      -100.747212         7.000000       -27.143753         0.289111         0.063862        -0.000000         0.997959         9.659258         0.000000         2.588190         0.300614         1.000000         0.075153         0.000000         3.661510         0.000000         0.000000         0.000000         0.000000      -100.822212         6.000000       -27.138954      -100.822212         8.000000       -27.138954         8.205419        -0.055314         0.069996 
    54      -100.747212         9.000000       -27.143753         0.196989         0.063862        -0.000000         0.997959         9.659258         0.000000         2.588190         0.300614         1.000000         0.075153         0.000000         3.661510         0.000000         0.000000         0.000000         0.000000      -100.822212         8.000000       -27.138954      -100.822212        10.000000       -27.138954         6.207415        -4.110051        -2.097364 
    55      -100.547212         1.000000       -27.162276         0.151857         0.109133        -0.000000         0.994027         9.659258         0.000000         2.588190         0.503004         1.000000         0.125751         0.000000         6.265360         0.000000         0.000000         0.000000         0.000000      -100.672212         0.000000       -27.148552      -100.672212         2.000000       -27.148552         9.533277        -0.013436        -0.006691 
    56      -100.547212         3.000000       -27.162276         0.151251         0.109133        -0.000000         0.994027         9.659258         0.000000         2.588190         0.503004         1.000000         0.125751         0.000000         6.265360         0.000000         0.000000         0.000000         0.000000      -100.672212         2.000000       -27.148552      -100.672212         4.000000       -27.148552         9.477125        -0.045230        -0.009206 
    57      -100.547212         5.000000       -27.162276         0.149386         0.109133        -0.000000         0.994027         9.659258         0.000000         2.588190         0.503004         1.000000         0.125751         0.000000         6.265360         0.000000         0.000000         0.000000         0.000000      -100.672212         4.000000       -27.148552      -100.672212         6.000000       -27.148552         9.322021        -0.137692        -0.037025 
    58      -100.547212         7.000000       -27.162276         0.146638         0.109133        -0.000000         0.994027         9.659258         0.000000         2.588190         0.503004         1.000000         0.125751         0.000000         6.265360         0.000000         0.000000         0.000000         0.000000      -100.672212         6.000000       -27.148552      -100.672212         8.000000       -27.148552         9.015699        -0.051468         0.080137 
    59      -100.547212         9.000000       -27.162276         0.101024         0.109133        -0.000000         0.994027         9.659258         0.000000         2.588190         0.503004         1.000000         0.125751         0.000000         6.265360         0.000000         0.000000         0.000000         0.000000      -100.672212         8.000000       -27.148552      -100.672212        10.000000       -27.148552         6.837678        -4.522184        -2.315494 
    60       -91.197212        -1.666667       -25.165680         0.325432        -0.136313         0.000000         0.990666         9.659258         0.000000         2.588190         0.100942         0.333333         0.075707        -0.000000        -7.834561        -0.000000         0.000000         0.000000         0.000000       -91.272212        -2.000000       -25.176000       -91.272212        -1.333333       -25.176000         1.082072         2.265215        -2.943000 
    61       -91.197212        -1.000000       -25.165680         0.535908        -0.136313         0.000000         0.990666         9.659258         0.000000         2.588190         0.100942         0.333333         0.075707        -0.000000        -7.834561        -0.000000         0.000000         0.000000         0.000000       -91.272212        -1.333333       -25.176000       -91.272212        -0.666667       -25.176000         1.593328         0.195894        -0.160981 
    62       -91.197212        -0.333333       -25.165680         0.573435        -0.136313         0.000000         0.990666         9.659258         0.000000         2.588190         0.100942         0.333333         0.075707        -0.000000        -7.834561        -0.000000         0.000000         0.000000         0.000000       -91.272212        -0.666667       -25.176000       -91.272212        -0.000000       -25.176000         1.685708         0.181242         0.139003 
    63       -91.047212        -1.666667       -25.153701         0.226987        -0.022121         0.000000         0.999755         9.659258         0.000000         2.588190         0.100024         0.333333         0.075018        -0.000000        -1.267554        -0.000000         0.000000         0.000000         0.000000       -91.122212        -2.000000       -25.155360       -91.122212        -1.333333       -25.155360         1.860497         3.851575        -5.189751 
    64       -91.047212        -1.000000       -25.153701         0.357116        -0.022121         0.000000         0.999755         9.659258         0.000000         2.588190         0.100024         0.333333         0.075018        -0.000000        -1.267554        -0.000000         0.000000         0.000000         0.000000       -91.122212        -1.333333       -25.155360       -91.122212        -0.666667       -25.155360         2.680502         0.284970        -0.160156 
    65       -91.047212        -0.333333       -25.153701         0.367236        -0.022121         0.000000         0.999755         9.659258         0.000000         2.588190         0.100024         0.333333         0.075018        -0.000000        -1.267554        -0.000000         0.000000         0.000000         0.000000       -91.122212        -0.666667       -25.155360       -91.122212        -0.000000       -25.155360         2.803812         0.098492        -0.119562 
    66       -90.897212        -1.666667       -25.155786         0.160740         0.049873        -0.000000         0.998756         9.659258         0.000000         2.588190         0.100125         0.333333         0.075093         0.000000         2.858691         0.000000         0.000000         0.000000         0.000000       -90.972212        -2.000000       -25.152041       -90.972212        -1.333333       -25.152041         2.428873         5.011182        -6.826310 
    67       -90.897212        -1.000000       -25.155786         0.253058         0.049873        -0.000000         0.998756         9.659258         0.000000         2.588190         0.100125         0.333333         0.075093         0.000000         2.858691         0.000000         0.000000         0.000000         0.000000       -90.972212        -1.333333       -25.152041       -90.972212        -0.666667       -25.152041         3.475163         0.345942        -0.171549 
    68       -90.897212        -0.333333       -25.155786         0.255933         0.049873        -0.000000         0.998756         9.659258         0.000000         2.588190         0.100125         0.333333         0.075093         0.000000         2.858691         0.000000         0.000000         0.000000         0.000000       -90.972212        -0.666667       -25.152041       -90.972212        -0.000000       -25.152041         3.608057        -0.011732        -0.364962 
    69       -90.747212        -1.666667       -25.167766         0.101974         0.109133        -0.000000         0.994027         9.659258         0.000000         2.588190         0.100601         0.333333         0.075451         0.000000         6.265360         0.000000         0.000000         0.000000         0.000000       -90.822212        -2.000000       -25.159531       -90.822212        -1.333333       -25.159531         2.802622         5.766515        -7.924057 
    70       -90.747212        -1.000000       -25.167766         0.157526         0.109133        -0.000000         0.994027         9.659258         0.000000         2.588190         0.100601         0.333333         0.075451         0.000000         6.265360         0.000000         0.000000         0.000000         0.000000       -90.822212        -1.333333       -25.159531       -90.822212        -0.666667       -25.159531         3.987427         0.374694        -0.163674 
    71       -90.747212        -0.333333       -25.167766         0.156782         0.109133        -0.000000         0.994027         9.659258         0.000000         2.588190         0.100601         0.333333         0.075451         0.000000         6.265360         0.000000         0.000000         0.000000         0.000000       -90.822212        -0.666667       -25.159531       -90.822212        -0.000000       -25.159531         4.121073        -0.103977        -0.554333 
    72       -91.197212         0.333333       -25.165680         0.595016        -0.136313         0.000000         0.990666         9.659258         0.000000         2.588190         0.100942         0.333333         0.075707        -0.000000        -7.834561        -0.000000         0.000000         0.000000         0.000000       -91.272212         0.000000       -25.176000       -91.272212         0.666667       -25.176000         1.785974         0.012702        -0.391812 
    73       -91.197212         1.000000       -25.165680         0.554214        -0.136313         0.000000         0.990666         9.659258         0.000000         2.588190         0.100942         0.333333         0.075707        -0.000000        -7.834561        -0.000000         0.000000         0.000000         0.000000       -91.272212         0.666667       -25.176000       -91.272212         1.333333       -25.176000         1.656470        -0.292717        -0.066317 
    74       -91.197212         1.666667       -25.165680         0.331974        -0.136313         0.000000         0.990666         9.659258         0.000000         2.588190         0.100942         0.333333         0.075707        -0.000000        -7.834561        -0.000000         0.000000         0.000000         0.000000       -91.272212         1.333333       -25.176000       -91.272212         2.000000       -25.176000         1.107492        -2.327294        -2.985548 
    75       -91.047212         0.333333       -25.153701         0.388318        -0.022121         0.000000         0.999755         9.659258         0.000000         2.588190         0.100024         0.333333         0.075018        -0.000000        -1.267554        -0.000000         0.000000         0.000000         0.000000       -91.122212         0.000000       -25.155360       -91.122212         0.666667       -25.155360         2.980306        -0.161867        -0.270977 
    76       -91.047212         1.000000       -25.153701         0.362813        -0.022121         0.000000         0.999755         9.659258         0.000000         2.588190         0.100024         0.333333         0.075018        -0.000000        -1.267554        -0.000000         0.000000         0.000000         0.000000       -91.122212         0.666667       -25.155360       -91.122212         1.333333       -25.155360         2.772549        -0.399637        -0.085677 
    77       -91.047212         1.666667       -25.153701         0.229143        -0.022121         0.000000         0.999755         9.659258         0.000000         2.588190         0.100024         0.333333         0.075018        -0.000000        -1.267554        -0.000000         0.000000         0.000000         0.000000       -91.122212         1.333333       -25.155360       -91.122212         2.000000       -25.155360         1.896237        -3.944725        -5.231955 
    78       -90.897212         0.333333       -25.155786         0.276416         0.049873        -0.000000         0.998756         9.659258         0.000000         2.588190         0.100125         0.333333         0.075093         0.000000         2.858691         0.000000         0.000000         0.000000         0.000000       -90.972212         0.000000       -25.152041       -90.972212         0.666667       -25.152041         3.857182        -0.331722        -0.115025 
    79       -90.897212         1.000000       -25.155786         0.256331         0.049873        -0.000000         0.998756         9.659258         0.000000         2.588190         0.100125         0.333333         0.075093         0.000000         2.858691         0.000000         0.000000         0.000000         0.000000       -90.972212         0.666667       -25.152041       -90.972212         1.333333       -25.152041         3.586254        -0.477036        -0.102946 
    80       -90.897212         1.666667       -25.155786         0.161805         0.049873        -0.000000         0.998756         9.659258         0.000000         2.588190         0.100125         0.333333         0.075093         0.000000         2.858691         0.000000         0.000000         0.000000         0.000000       -90.972212         1.333333       -25.152041       -90.972212         2.000000       -25.152041         2.470908        -5.123705        -6.867057 
    81       -90.747212         0.333333       -25.167766         0.172363         0.109133        -0.000000         0.994027         9.659258         0.000000         2.588190         0.100601         0.333333         0.075451         0.000000         6.265360         0.000000         0.000000         0.000000         0.000000       -90.822212         0.000000       -25.159531       -90.822212         0.666667       -25.159531         4.423293        -0.462105         0.017141 
    82       -90.747212         1.000000       -25.167766         0.159212         0.109133        -0.000000         0.994027         9.659258         0.000000         2.588190         0.100601         0.333333         0.075451         0.000000         6.265360         0.000000         0.000000         0.000000         0.000000       -90.822212         0.666667       -25.159531       -90.822212         1.333333       -25.159531         4.109991        -0.516355        -0.098516 
    83       -90.747212         1.666667       -25.167766         0.102438         0.109133        -0.000000         0.994027         9.659258         0.000000         2.588190         0.100601         0.333333         0.075451         0.000000         6.265360         0.000000         0.000000         0.000000         0.000000       -90.822212         1.333333       -25.159531       -90.822212         2.000000       -25.159531         2.848190        -5.890390        -7.962537 
    84       -91.197212        -0.010320       -26.676000        -0.055648        -0.136313        -0.990666         0.000000         9.659258         0.000000         2.588190         0.151413         0.500000         0.075707        90.000000        -7.834561         0.000000         0.000000         0.000000         0.000000       -91.272212        -0.000000       -27.176000       -91.272212         0.000000       -26.176000        -0.212080        -0.233791         0.380739 
