FX 67-K-170/17    Flap +8    Number of Rows =336
-1.25	0.8143	0.00919	7.00E+05	-0.183	
-1	0.8424	0.0093	7.00E+05	-0.1833	
-0.75	0.8704	0.00939	7.00E+05	-0.1836	
-0.5	0.8983	0.00949	7.00E+05	-0.1838	
-0.25	0.9266	0.00961	7.00E+05	-0.1841	
0	0.956	0.00978	7.00E+05	-0.1848	
0.25	0.982	0.00985	7.00E+05	-0.1847	
0.5	1.0077	0.00994	7.00E+05	-0.1846	
0.75	1.0341	0.01004	7.00E+05	-0.1845	
1	1.0612	0.01012	7.00E+05	-0.1847	
1.25	1.0892	0.0102	7.00E+05	-0.1851	
1.5	1.1179	0.01028	7.00E+05	-0.1857	
1.75	1.1459	0.01036	7.00E+05	-0.186	
2	1.1736	0.01049	7.00E+05	-0.1863	
2.25	1.1978	0.01057	7.00E+05	-0.1859	
2.5	1.223	0.01065	7.00E+05	-0.1858	
2.75	1.2496	0.01074	7.00E+05	-0.1859	
3	1.2768	0.01081	7.00E+05	-0.1862	
3.25	1.3037	0.01084	7.00E+05	-0.1864	
3.5	1.3314	0.0109	7.00E+05	-0.1868	
3.75	1.3568	0.01099	7.00E+05	-0.1867	
4	1.3774	0.01101	7.00E+05	-0.1856	
4.25	1.4015	0.01104	7.00E+05	-0.1852	
4.5	1.4274	0.01106	7.00E+05	-0.1851	
4.75	1.4462	0.01107	7.00E+05	-0.1836	
5	1.4626	0.01106	7.00E+05	-0.1816	
5.25	1.4867	0.01111	7.00E+05	-0.1812	
5.5	1.4947	0.01115	7.00E+05	-0.1775	
5.75	1.5065	0.01122	7.00E+05	-0.1746	
6	1.5163	0.01139	7.00E+05	-0.1714	
6.25	1.5257	0.01159	7.00E+05	-0.1682	
6.5	1.5303	0.01187	7.00E+05	-0.1641	
6.75	1.532	0.01232	7.00E+05	-0.1597	
7	1.5341	0.01291	7.00E+05	-0.1556	
7.25	1.5355	0.01364	7.00E+05	-0.1515	
-8	0.0779	0.01542	1.00E+06	-0.1746	
-7.75	0.1025	0.01449	1.00E+06	-0.1745	
-7.5	0.1278	0.01375	1.00E+06	-0.1744	
-7.25	0.1535	0.01312	1.00E+06	-0.1745	
-7	0.1794	0.0125	1.00E+06	-0.1745	
-6.75	0.2065	0.0122	1.00E+06	-0.1748	
-6.5	0.2331	0.01173	1.00E+06	-0.175	
-6.25	0.2596	0.01118	1.00E+06	-0.1752	
-6	0.2865	0.01055	1.00E+06	-0.1756	
-5.75	0.314	0.0102	1.00E+06	-0.176	
-5.5	0.3418	0.00996	1.00E+06	-0.1764	
-5.25	0.37	0.00977	1.00E+06	-0.1768	
-5	0.3983	0.0095	1.00E+06	-0.1773	
-4.75	0.4267	0.00926	1.00E+06	-0.1778	
-4.5	0.4549	0.00891	1.00E+06	-0.1784	
-4.25	0.4831	0.00844	1.00E+06	-0.1792	
-3.75	0.5401	0.00755	1.00E+06	-0.1811	
-3.5	0.568	0.0072	1.00E+06	-0.1817	
-3.25	0.5962	0.00708	1.00E+06	-0.1821	
-3	0.6244	0.00704	1.00E+06	-0.1825	
-2.75	0.6526	0.00704	1.00E+06	-0.1828	
-2.5	0.6809	0.00709	1.00E+06	-0.183	
-2.25	0.7092	0.00715	1.00E+06	-0.1834	
-2	0.738	0.00724	1.00E+06	-0.1838	
-1.75	0.767	0.00736	1.00E+06	-0.1843	
-1.5	0.7944	0.00741	1.00E+06	-0.1844	
-1.25	0.8223	0.00749	1.00E+06	-0.1847	
-1	0.8505	0.00755	1.00E+06	-0.185	
-0.75	0.8781	0.00763	1.00E+06	-0.1852	
-0.5	0.9059	0.00771	1.00E+06	-0.1855	
-0.25	0.9341	0.0078	1.00E+06	-0.1858	
0	0.9627	0.0079	1.00E+06	-0.1863	
0.25	0.9908	0.00802	1.00E+06	-0.1866	
0.5	1.0174	0.0081	1.00E+06	-0.1867	
0.75	1.0444	0.00818	1.00E+06	-0.1868	
1	1.0717	0.00826	1.00E+06	-0.187	
1.25	1.0992	0.00833	1.00E+06	-0.1873	
1.5	1.126	0.00839	1.00E+06	-0.1874	
2	1.1818	0.00863	1.00E+06	-0.1881	
2.25	1.2083	0.00873	1.00E+06	-0.1881	
2.5	1.234	0.0088	1.00E+06	-0.1881	
2.75	1.2603	0.00888	1.00E+06	-0.1881	
3	1.2864	0.00895	1.00E+06	-0.1881	
3.25	1.3115	0.009	1.00E+06	-0.1879	
3.5	1.3379	0.0091	1.00E+06	-0.188	
3.75	1.3609	0.00917	1.00E+06	-0.1873	
4	1.3833	0.00922	1.00E+06	-0.1865	
4.25	1.4047	0.00927	1.00E+06	-0.1856	
4.5	1.4251	0.00936	1.00E+06	-0.1844	
4.75	1.439	0.0094	1.00E+06	-0.1818	
5	1.4565	0.00951	1.00E+06	-0.18	
5.25	1.4731	0.00961	1.00E+06	-0.1781	
5.5	1.4871	0.00976	1.00E+06	-0.1757	
5.75	1.4992	0.00997	1.00E+06	-0.1729	
6	1.5077	0.01029	1.00E+06	-0.1696	
6.25	1.5141	0.01072	1.00E+06	-0.1659	
6.5	1.5183	0.01129	1.00E+06	-0.1621	
6.75	1.5223	0.01197	1.00E+06	-0.1583	
-8	0.0751	0.01296	1.50E+06	-0.174	
-7.75	0.1013	0.01246	1.50E+06	-0.1742	
-7.25	0.1529	0.01121	1.50E+06	-0.1744	
-7	0.1788	0.01055	1.50E+06	-0.1746	
-6.75	0.2052	0.01001	1.50E+06	-0.1749	
-6.5	0.2326	0.00966	1.50E+06	-0.1753	
-6.25	0.2603	0.00936	1.50E+06	-0.1757	
-6	0.2881	0.00913	1.50E+06	-0.176	
-5.75	0.3165	0.00895	1.50E+06	-0.1765	
-5.5	0.3449	0.00875	1.50E+06	-0.177	
-5.25	0.3734	0.00853	1.50E+06	-0.1775	
-5	0.402	0.00836	1.50E+06	-0.1779	
-4.75	0.4306	0.00819	1.50E+06	-0.1784	
-4.25	0.4873	0.00771	1.50E+06	-0.1796	
-4	0.5154	0.00736	1.50E+06	-0.1803	
-3.5	0.5722	0.00657	1.50E+06	-0.1819	
-3.25	0.6007	0.00624	1.50E+06	-0.1827	
-3	0.6293	0.00612	1.50E+06	-0.1832	
-2.75	0.6579	0.00605	1.50E+06	-0.1836	
-2.25	0.7144	0.00601	1.50E+06	-0.1844	
-2	0.7426	0.00606	1.50E+06	-0.1847	
-1.75	0.771	0.00613	1.50E+06	-0.1851	
-1.5	0.7995	0.00618	1.50E+06	-0.1855	
-1.25	0.8277	0.00622	1.50E+06	-0.1858	
-1	0.8561	0.00626	1.50E+06	-0.1862	
-0.75	0.8841	0.0063	1.50E+06	-0.1865	
-0.5	0.9121	0.00636	1.50E+06	-0.1868	
-0.25	0.9401	0.00643	1.50E+06	-0.1871	
0	0.9677	0.00651	1.50E+06	-0.1874	
0.25	0.9957	0.00662	1.50E+06	-0.1877	
0.5	1.0233	0.00668	1.50E+06	-0.188	
0.75	1.0509	0.00673	1.50E+06	-0.1882	
1	1.0785	0.00679	1.50E+06	-0.1885	
1.25	1.1056	0.00685	1.50E+06	-0.1887	
1.5	1.1327	0.00692	1.50E+06	-0.1888	
1.75	1.1594	0.00701	1.50E+06	-0.1889	
2	1.1863	0.00712	1.50E+06	-0.1891	
2.25	1.2136	0.00722	1.50E+06	-0.1893	
2.5	1.24	0.00727	1.50E+06	-0.1894	
2.75	1.2658	0.00731	1.50E+06	-0.1893	
3	1.2908	0.00738	1.50E+06	-0.189	
3.25	1.3148	0.00748	1.50E+06	-0.1886	
3.5	1.3393	0.00759	1.50E+06	-0.1882	
3.75	1.3634	0.00764	1.50E+06	-0.1878	
4	1.3833	0.00772	1.50E+06	-0.1865	
4.25	1.4007	0.00783	1.50E+06	-0.1846	
4.5	1.4214	0.00792	1.50E+06	-0.1835	
4.75	1.4384	0.00811	1.50E+06	-0.1816	
5	1.4587	0.00821	1.50E+06	-0.1805	
5.25	1.4714	0.00847	1.50E+06	-0.1778	
5.5	1.4837	0.00877	1.50E+06	-0.1751	
5.75	1.4932	0.00916	1.50E+06	-0.1719	
6	1.4998	0.00967	1.50E+06	-0.1683	
-8	0.0713	0.00996	2.50E+06	-0.1742	
-7.75	0.0986	0.0096	2.50E+06	-0.1746	
-7.5	0.1264	0.00929	2.50E+06	-0.175	
-7.25	0.1543	0.00901	2.50E+06	-0.1754	
-7	0.1822	0.0087	2.50E+06	-0.1759	
-6.75	0.2103	0.00849	2.50E+06	-0.1763	
-6.5	0.2384	0.00828	2.50E+06	-0.1767	
-6.25	0.2664	0.00807	2.50E+06	-0.1771	
-6	0.2944	0.00789	2.50E+06	-0.1775	
-5.75	0.3228	0.00775	2.50E+06	-0.178	
-5.5	0.3518	0.00762	2.50E+06	-0.1785	
-5.25	0.3807	0.0074	2.50E+06	-0.1791	
-5	0.4096	0.00729	2.50E+06	-0.1796	
-4.75	0.4384	0.00716	2.50E+06	-0.1801	
-4.5	0.467	0.00701	2.50E+06	-0.1806	
-4.25	0.4954	0.00688	2.50E+06	-0.1811	
-4	0.5235	0.00669	2.50E+06	-0.1816	
-3.75	0.5517	0.00645	2.50E+06	-0.1822	
-3.5	0.5806	0.00614	2.50E+06	-0.183	
-3.25	0.6094	0.00576	2.50E+06	-0.1839	
-3	0.6381	0.00543	2.50E+06	-0.1846	
-2.75	0.6668	0.00531	2.50E+06	-0.1852	
-2.5	0.6954	0.00524	2.50E+06	-0.1857	
-2.25	0.7237	0.00516	2.50E+06	-0.1862	
-2	0.7516	0.00515	2.50E+06	-0.1865	
-1.75	0.7797	0.00517	2.50E+06	-0.1868	
-1.5	0.8086	0.00516	2.50E+06	-0.1873	
-1.25	0.8374	0.00517	2.50E+06	-0.1878	
-1	0.8661	0.0052	2.50E+06	-0.1883	
-0.75	0.8945	0.00523	2.50E+06	-0.1887	
-0.5	0.9227	0.00527	2.50E+06	-0.189	
-0.25	0.9503	0.00533	2.50E+06	-0.1893	
0	0.9777	0.00541	2.50E+06	-0.1895	
0.25	1.0055	0.00546	2.50E+06	-0.1898	
0.5	1.0339	0.00549	2.50E+06	-0.1902	
0.75	1.0622	0.00553	2.50E+06	-0.1906	
1	1.0902	0.00558	2.50E+06	-0.191	
1.25	1.1177	0.00563	2.50E+06	-0.1912	
1.5	1.1446	0.0057	2.50E+06	-0.1914	
1.75	1.1708	0.00579	2.50E+06	-0.1913	
2	1.1975	0.00587	2.50E+06	-0.1915	
2.25	1.2252	0.0059	2.50E+06	-0.1918	
2.5	1.2521	0.00596	2.50E+06	-0.1919	
2.75	1.2773	0.00603	2.50E+06	-0.1917	
3	1.3013	0.00615	2.50E+06	-0.1913	
3.25	1.3283	0.00619	2.50E+06	-0.1914	
3.5	1.3524	0.00629	2.50E+06	-0.191	
3.75	1.3738	0.00641	2.50E+06	-0.19	
4	1.3958	0.0065	2.50E+06	-0.1891	
4.25	1.4142	0.00666	2.50E+06	-0.1875	
4.5	1.434	0.00681	2.50E+06	-0.1862	
4.75	1.4488	0.00705	2.50E+06	-0.1839	
5	1.4619	0.00736	2.50E+06	-0.1813	
5.25	1.4703	0.00778	2.50E+06	-0.1778	
5.5	1.4707	0.00844	2.50E+06	-0.1729	
-8	0.0766	0.0088	4.00E+06	-0.1757	
-7.75	0.1039	0.00856	4.00E+06	-0.176	
-7.5	0.1319	0.00832	4.00E+06	-0.1765	
-7.25	0.1604	0.00812	4.00E+06	-0.177	
-7	0.1887	0.00785	4.00E+06	-0.1775	
-6.75	0.2173	0.00766	4.00E+06	-0.178	
-6.5	0.2458	0.00749	4.00E+06	-0.1785	
-6.25	0.274	0.00722	4.00E+06	-0.1789	
-6	0.3023	0.00701	4.00E+06	-0.1794	
-5.75	0.3306	0.00686	4.00E+06	-0.1798	
-5.5	0.3592	0.00674	4.00E+06	-0.1803	
-5.25	0.3885	0.00664	4.00E+06	-0.1808	
-5	0.4177	0.00656	4.00E+06	-0.1814	
-4.75	0.4468	0.00645	4.00E+06	-0.182	
-4.5	0.4756	0.00633	4.00E+06	-0.1826	
-4.25	0.5044	0.00621	4.00E+06	-0.1831	
-4	0.533	0.00609	4.00E+06	-0.1836	
-3.75	0.5613	0.00595	4.00E+06	-0.1841	
-3.5	0.5897	0.00577	4.00E+06	-0.1847	
-3.25	0.6188	0.00554	4.00E+06	-0.1854	
-2.75	0.6766	0.00493	4.00E+06	-0.187	
-2.5	0.7054	0.00482	4.00E+06	-0.1876	
-2.25	0.734	0.00474	4.00E+06	-0.1882	
-2	0.7624	0.00464	4.00E+06	-0.1886	
-1.75	0.7906	0.00462	4.00E+06	-0.1891	
-1.5	0.8189	0.0046	4.00E+06	-0.1895	
-1.25	0.848	0.00458	4.00E+06	-0.19	
-1	0.877	0.00458	4.00E+06	-0.1906	
-0.75	0.9057	0.00458	4.00E+06	-0.1911	
-0.5	0.9342	0.0046	4.00E+06	-0.1915	
-0.25	0.9625	0.00464	4.00E+06	-0.1919	
0	0.9904	0.00469	4.00E+06	-0.1922	
0.25	1.0179	0.00475	4.00E+06	-0.1924	
0.5	1.0462	0.00478	4.00E+06	-0.1929	
0.75	1.0749	0.0048	4.00E+06	-0.1934	
1	1.1032	0.00484	4.00E+06	-0.1938	
1.25	1.131	0.00489	4.00E+06	-0.1941	
1.5	1.1579	0.00496	4.00E+06	-0.1942	
1.75	1.1844	0.00504	4.00E+06	-0.1943	
2	1.2126	0.00507	4.00E+06	-0.1947	
2.25	1.2399	0.00513	4.00E+06	-0.1949	
2.5	1.2659	0.00522	4.00E+06	-0.1949	
2.75	1.2918	0.0053	4.00E+06	-0.1948	
3	1.3183	0.00537	4.00E+06	-0.1949	
3.25	1.3418	0.00551	4.00E+06	-0.1944	
3.5	1.3667	0.00562	4.00E+06	-0.1941	
3.75	1.3899	0.00576	4.00E+06	-0.1935	
4	1.4091	0.00597	4.00E+06	-0.1921	
4.25	1.4237	0.00618	4.00E+06	-0.1897	
4.5	1.4375	0.00645	4.00E+06	-0.1871	
