Program Version = FreeWake2020_dev V0.4
Flight configuration defined in input file = FW_Input.txt
Flight Condition number = 1
This file holds surface DVE informtion of last timestep
Angle of attack sweep alpha = 8.000
surface and wake DVE after number of timesteps = 25
elements in span direction = 123
number of surface elements = 738
Coefficients are based on DVE area and DVE freestreaem velocity
 index               xo               yo               zo              cfn         normal-x         normal-y         normal-z                u                v                w             area              eta              xsi               nu          epsilon              psi            phiLE             Phi0            phiTE               x1               y1               z1               x2               y2               z2                A                B                C 	#
   631       -13.080329         0.813949        -1.303466         0.306570        -0.047326         0.011492         0.998813        26.774890        -0.804902         3.762965         0.014981         0.096920         0.038642        -0.659224        -2.712576        -0.012703         5.640701         1.911112         3.957954       -13.128512         0.717020        -1.304634       -13.109345         0.910853        -1.305956         2.700374        -0.802993        -1.546710 
   632       -13.064029         1.007782        -1.304887         0.303817        -0.048355         0.011594         0.998763        26.774890        -0.804902         3.762965         0.013869         0.096920         0.035774        -0.665078        -2.771646        -0.013263         5.640422         1.910972         3.957673       -13.109345         0.910853        -1.305956       -13.090178         1.104686        -1.307278         2.495227        -1.224722        -0.628946 
   633       -13.047729         1.201614        -1.306314         0.297432        -0.049385         0.011695         0.998711        26.774890        -0.804902         3.762965         0.012757         0.096920         0.032906        -0.670933        -2.830716        -0.013834         5.640136         1.910829         3.957386       -13.090178         1.104686        -1.307278       -13.071012         1.298520        -1.308600         2.233031        -1.492567        -0.752838 
   634       -13.031429         1.395447        -1.307747         0.283644        -0.050415         0.011797         0.998659        26.774890        -0.804902         3.762965         0.011645         0.096920         0.030037        -0.676788        -2.889785        -0.014418         5.639845         1.910684         3.957093       -13.071012         1.298520        -1.308600       -13.051845         1.492353        -1.309923         1.910370        -1.888730        -1.290924 
   635       -13.015129         1.589279        -1.309186         0.242722        -0.051444         0.011898         0.998605        26.774890        -0.804902         3.762965         0.010533         0.096920         0.027169        -0.682644        -2.948854        -0.015014         5.639547         1.910535         3.956794       -13.051845         1.492353        -1.309923       -13.032678         1.686186        -1.311245         1.444785        -3.440939        -6.716740 
   636       -13.013695         0.620103        -1.300128         0.252491        -0.000427         0.007932         0.999968        26.774890        -0.804902         3.762965         0.016076         0.096920         0.041467        -0.454463        -0.024489        -0.000001         3.964341         1.072931         2.274749       -13.061878         0.523186        -1.299380       -13.048445         0.717020        -1.300912         3.945370        -0.825227        -2.060040 
   637       -13.003128         0.813937        -1.301627         0.239701        -0.001294         0.007992         0.999967        26.774890        -0.804902         3.762965         0.014964         0.096920         0.038600        -0.457905        -0.074147        -0.000007         3.964338         1.072930         2.274746       -13.048445         0.717020        -1.300912       -13.035012         0.910853        -1.302443         3.718434        -1.408659        -0.949831 
   638       -12.992562         1.007770        -1.303132         0.234941        -0.002161         0.008052         0.999965        26.774890        -0.804902         3.762965         0.013853         0.096920         0.035733        -0.461346        -0.123805        -0.000019         3.964332         1.072927         2.274740       -13.035012         0.910853        -1.302443       -13.021578         1.104686        -1.303975         3.413043        -1.707729        -0.593044 
   639       -12.981995         1.201604        -1.304641         0.230245        -0.003028         0.008112         0.999963        26.774890        -0.804902         3.762965         0.012742         0.096920         0.032867        -0.464787        -0.173464        -0.000036         3.964323         1.072922         2.274731       -13.021578         1.104686        -1.303975       -13.008145         1.298520        -1.305507         3.057154        -1.990893        -0.867774 
   640       -12.971428         1.395437        -1.306156         0.220170        -0.003894         0.008172         0.999959        26.774890        -0.804902         3.762965         0.011630         0.096920         0.030000        -0.468229        -0.223122        -0.000060         3.964311         1.072917         2.274719       -13.008145         1.298520        -1.305507       -12.994712         1.492353        -1.307039         2.629747        -2.510720        -1.813967 
   641       -12.960862         1.589271        -1.307675         0.191701        -0.004761         0.008232         0.999955        26.774890        -0.804902         3.762965         0.010519         0.096920         0.027134        -0.471670        -0.272780        -0.000090         3.964296         1.072909         2.274704       -12.994712         1.492353        -1.307039       -12.981278         1.686186        -1.308570         2.014677        -4.456972        -8.226573 
   642       -12.930762         0.620088        -1.302037         0.222674         0.046085         0.005833         0.998920        26.774890        -0.804902         3.762965         0.016093         0.096920         0.041511        -0.334587         2.641430        -0.004839         2.272388         0.226955         0.578826       -12.976078         0.523186        -1.299380       -12.968378         0.717020        -1.300867         4.983024        -1.771393        -0.921750 
   643       -12.925928         0.813923        -1.303370         0.207789         0.045533         0.005856         0.998946        26.774890        -0.804902         3.762965         0.014980         0.096920         0.038641        -0.335847         2.609768        -0.004724         2.272445         0.226984         0.578884       -12.968378         0.717020        -1.300867       -12.960678         0.910853        -1.302355         4.611358        -1.998053        -0.247569 
   644       -12.921094         1.007757        -1.304707         0.202202         0.044981         0.005878         0.998971        26.774890        -0.804902         3.762965         0.013867         0.096920         0.035770        -0.337107         2.578105        -0.004610         2.272502         0.227012         0.578941       -12.960678         0.910853        -1.302355       -12.952978         1.104686        -1.303842         4.212435        -2.141877        -0.494409 
   645       -12.916261         1.201592        -1.306047         0.198032         0.044429         0.005900         0.998995        26.774890        -0.804902         3.762965         0.012755         0.096920         0.032900        -0.338368         2.546443        -0.004497         2.272559         0.227040         0.578997       -12.952978         1.104686        -1.303842       -12.945278         1.298520        -1.305329         3.774498        -2.419809        -0.939414 
   646       -12.911428         1.395426        -1.307390         0.190054         0.043877         0.005922         0.999019        26.774890        -0.804902         3.762965         0.011642         0.096920         0.030029        -0.339628         2.514780        -0.004386         2.272614         0.227068         0.579053       -12.945278         1.298520        -1.305329       -12.937578         1.492353        -1.306816         3.258032        -3.034003        -2.229158 
   647       -12.906595         1.589261        -1.308736         0.166933         0.043325         0.005944         0.999043        26.774890        -0.804902         3.762965         0.010529         0.096920         0.027159        -0.340888         2.483117        -0.004276         2.272669         0.227096         0.579108       -12.937578         1.492353        -1.306816       -12.929878         1.686186        -1.308303         2.516671        -5.332255        -9.627321 
   648       -12.847828         0.620082        -1.307416         0.178343         0.083095         0.005288         0.996528        26.774890        -0.804902         3.762965         0.016131         0.096919         0.041611        -0.304052         4.766476        -0.004028         0.579293        -0.619592        -1.115280       -12.890278         0.523186        -1.303362       -12.888312         0.717020        -1.304555         5.826376        -2.629836         0.289038 
   649       -12.848728         0.813917        -1.308360         0.164403         0.082840         0.005291         0.996549        26.774890        -0.804902         3.762965         0.015016         0.096919         0.038734        -0.304202         4.751819        -0.004003         0.579306        -0.619586        -1.115268       -12.888312         0.717020        -1.304555       -12.886345         0.910853        -1.305748         5.328387        -2.498970         0.386093 
   650       -12.849628         1.007752        -1.309305         0.159121         0.082585         0.005294         0.996570        26.774890        -0.804902         3.762965         0.013901         0.096919         0.035856        -0.304352         4.737162        -0.003978         0.579318        -0.619580        -1.115256       -12.886345         0.910853        -1.305748       -12.884378         1.104686        -1.306940         4.851297        -2.497950        -0.380829 
   651       -12.850528         1.201586        -1.310252         0.155468         0.082330         0.005296         0.996591        26.774890        -0.804902         3.762965         0.012785         0.096919         0.032979        -0.304501         4.722505        -0.003954         0.579330        -0.619574        -1.115243       -12.884378         1.104686        -1.306940       -12.882412         1.298520        -1.308133         4.346687        -2.771598        -1.030910 
   652       -12.851428         1.395421        -1.311200         0.148850         0.082075         0.005299         0.996612        26.774890        -0.804902         3.762965         0.011670         0.096919         0.030102        -0.304651         4.707849        -0.003929         0.579343        -0.619568        -1.115231       -12.882412         1.298520        -1.308133       -12.880445         1.492353        -1.309325         3.757443        -3.445117        -2.443756 
   653       -12.852328         1.589256        -1.312149         0.131731         0.081820         0.005302         0.996633        26.774890        -0.804902         3.762965         0.010554         0.096919         0.027225        -0.304801         4.693192        -0.003905         0.579355        -0.619562        -1.115219       -12.880445         1.492353        -1.309325       -12.878478         1.686186        -1.310518         2.919177        -6.015620       -10.817400 
   654       -12.764895         0.620085        -1.315902         0.120972         0.120275         0.005925         0.992723        26.774890        -0.804902         3.762965         0.016193         0.096918         0.041770        -0.341977         6.907970         0.016224        -1.105169        -1.461824        -2.797815       -12.804478         0.523186        -1.310528       -12.808245         0.717020        -1.311228         6.404547        -3.343668         2.006202 
   655       -12.771528         0.813920        -1.316251         0.110566         0.120168         0.005923         0.992736        26.774890        -0.804902         3.762965         0.015073         0.096918         0.038882        -0.341855         6.901773         0.016195        -1.105184        -1.461831        -2.797829       -12.808245         0.717020        -1.311228       -12.812012         0.910853        -1.311929         5.819348        -2.822960         0.680144 
   656       -12.778161         1.007754        -1.316601         0.106986         0.120060         0.005921         0.992749        26.774890        -0.804902         3.762965         0.013954         0.096918         0.035994        -0.341733         6.895576         0.016166        -1.105198        -1.461838        -2.797844       -12.812012         0.910853        -1.311929       -12.815778         1.104686        -1.312629         5.288653        -2.746270        -0.284501 
   657       -12.784795         1.201589        -1.316951         0.104457         0.119953         0.005919         0.992762        26.774890        -0.804902         3.762965         0.012834         0.096918         0.033106        -0.341611         6.889378         0.016137        -1.105213        -1.461845        -2.797858       -12.815778         1.104686        -1.312629       -12.819545         1.298520        -1.313330         4.738201        -3.010074        -1.076467 
   658       -12.791428         1.395423        -1.317302         0.100319         0.119845         0.005917         0.992775        26.774890        -0.804902         3.762965         0.011715         0.096918         0.030218        -0.341488         6.883181         0.016108        -1.105227        -1.461853        -2.797873       -12.819545         1.298520        -1.313330       -12.823312         1.492353        -1.314031         4.100095        -3.720487        -2.588574 
   659       -12.798062         1.589258        -1.317653         0.089291         0.119738         0.005915         0.992788        26.774890        -0.804902         3.762965         0.010595         0.096918         0.027330        -0.341366         6.876984         0.016079        -1.105242        -1.461860        -2.797887       -12.823312         1.492353        -1.314031       -12.827078         1.686186        -1.314731         3.196695        -6.477654       -11.635713 
   660       -13.049831         1.704853        -1.317561         0.179005        -0.129742         0.127426         0.983326        26.774890        -0.804902         3.762965         0.001937         0.018820         0.025735        -7.383605        -7.454709        -0.963215        44.002301        21.091912        22.837091       -13.093678         1.686186        -1.320927       -13.057012         1.723520        -1.320927         0.486687        -1.560380        18.235642 
   661       -13.023285         1.742186        -1.319713         0.263285        -0.078396         0.076996         0.993944        26.774890        -0.804902         3.762965         0.001156         0.018722         0.015441        -4.429590        -4.496383        -0.347952        44.309869        21.245696        23.342725       -13.057012         1.723520        -1.320927       -13.020345         1.760853        -1.320927         0.433693        -2.340008       -39.151848 
   662       -12.996866         1.779520        -1.320792         0.420788        -0.026225         0.025757         0.999324        26.774890        -0.804902         3.762965         0.000384         0.018673         0.005147        -1.476434        -1.502767        -0.038728        44.464472        21.322997        23.597436       -13.020345         1.760853        -1.320927       -12.983678         1.798186        -1.320927         0.246585       -10.072347      -167.792117 
   663       -12.999819         1.705000        -1.311158         0.174512        -0.068930         0.115822         0.990875        26.774890        -0.804902         3.762965         0.001856         0.018745         0.024752        -6.666954        -3.952505        -0.118994        23.491687        10.836605        18.041018       -13.032678         1.686186        -1.311245       -13.016345         1.723520        -1.314472         0.953346        -5.377149       -16.917661 
   664       -12.985514         1.742388        -1.313750         0.118197        -0.102794         0.130228         0.986141        26.774890        -0.804902         3.762965         0.001709         0.018755         0.022785        -7.522850        -5.900070        -0.265559        23.418633        10.800078        17.962502       -13.016345         1.723520        -1.314472       -13.000012         1.760853        -1.317700         0.727339        -6.707215       -18.550410 
   665       -12.971222         1.779765        -1.316478         0.051507        -0.136472         0.144436         0.980058        26.774890        -0.804902         3.762965         0.001563         0.018770         0.020819        -8.383637        -7.843749        -0.470357        23.316845        10.749184        17.853132       -13.000012         1.760853        -1.317700       -12.983678         1.798186        -1.320927         0.376788       -15.850652      -225.035075 
   666       -12.950460         1.704869        -1.309328         0.162983        -0.011638         0.059660         0.998151        26.774890        -0.804902         3.762965         0.001846         0.018696         0.024687        -3.420501        -0.666830        -0.002546        18.161235         8.171378        12.358508       -12.981278         1.686186        -1.308570       -12.969012         1.723520        -1.310659         1.384946        -6.837452       -21.016441 
   667       -12.940226         1.742217        -1.311148         0.152382        -0.024524         0.063866         0.997657        26.774890        -0.804902         3.762965         0.001695         0.018696         0.022660        -3.662830        -1.405242        -0.011308        18.156854         8.169188        12.353879       -12.969012         1.723520        -1.310659       -12.956745         1.760853        -1.312747         1.098245        -8.585418       -25.730009 
   668       -12.929994         1.779563        -1.313021         0.094867        -0.037404         0.068060         0.996980        26.774890        -0.804902         3.762965         0.001543         0.018697         0.020632        -3.905295        -2.143578        -0.026317        18.149353         8.165438        12.345951       -12.956745         1.760853        -1.312747       -12.944478         1.798186        -1.314835         0.607294       -24.836090      -408.844775 
   669       -12.901093         1.704813        -1.310049         0.140889         0.038219         0.034511         0.998673        26.774890        -0.804902         3.762965         0.001846         0.018685         0.024704        -1.979153         2.190308        -0.018379        12.367639         5.274580         6.296755       -12.929878         1.686186        -1.308303       -12.921678         1.723520        -1.309907         1.763851        -8.385166       -31.757760 
   670       -12.894925         1.742159        -1.311356         0.124210         0.028559         0.036643         0.998920        26.774890        -0.804902         3.762965         0.001694         0.018684         0.022663        -2.100812         1.636543        -0.010259        12.371696         5.276609         6.300957       -12.921678         1.723520        -1.309907       -12.913478         1.760853        -1.311511         1.405170       -10.864723       -34.595923 
   671       -12.888760         1.779503        -1.312702         0.070375         0.018897         0.038772         0.999069        26.774890        -0.804902         3.762965         0.001541         0.018684         0.020622        -2.222406         1.082757        -0.004490        12.374580         5.278051         6.303943       -12.913478         1.760853        -1.311511       -12.905278         1.798186        -1.313115         0.778994       -31.847837      -526.928573 
   672       -12.851727         1.704798        -1.313014         0.111057         0.079632         0.019200         0.996639        26.774890        -0.804902         3.762965         0.001850         0.018675         0.024763        -1.103627         4.567403        -0.040339         6.295113         2.238317         0.079422       -12.878478         1.686186        -1.310518       -12.874345         1.723520        -1.311568         2.069052        -9.610994       -40.122610 
   673       -12.849626         1.742138        -1.313807         0.098335         0.075516         0.019664         0.996951        26.774890        -0.804902         3.762965         0.001697         0.018675         0.022717        -1.129965         4.330861        -0.036265         6.297144         2.239333         0.081478       -12.874345         1.723520        -1.311568       -12.870212         1.760853        -1.312617         1.653963       -12.624548       -40.562724 
   674       -12.847527         1.779478        -1.314617         0.056576         0.071398         0.020128         0.997245        26.774890        -0.804902         3.762965         0.001544         0.018675         0.020670        -1.156286         4.094316        -0.032408         6.299067         2.240295         0.083424       -12.870212         1.760853        -1.312617       -12.866078         1.798186        -1.313666         0.921017       -37.592647      -627.940541 
   675       -12.802361         1.704809        -1.317963         0.075263         0.118897         0.014503         0.992801        26.774890        -0.804902         3.762965         0.001856         0.018669         0.024860        -0.836906         6.828425        -0.001456         0.101574        -0.858452        -6.116232       -12.827078         1.686186        -1.314731       -12.827012         1.723520        -1.315284         2.280492       -10.455263       -46.125285 
   676       -12.804327         1.742147        -1.318237         0.066648         0.117320         0.014508         0.992988        26.774890        -0.804902         3.762965         0.001703         0.018669         0.022808        -0.837070         6.737466        -0.001418         0.101593        -0.858443        -6.116213       -12.827012         1.723520        -1.315284       -12.826945         1.760853        -1.315838         1.826613       -13.814405       -43.841832 
   677       -12.806295         1.779484        -1.318517         0.038560         0.115743         0.014514         0.993173        26.774890        -0.804902         3.762965         0.001550         0.018669         0.020757        -0.837235         6.646506        -0.001380         0.101612        -0.858433        -6.116194       -12.826945         1.760853        -1.315838       -12.826878         1.798186        -1.316391         1.020848       -41.605310      -700.475637 
   678       -13.547391         0.507947        -2.484677        -0.043146        -0.167182        -0.984481         0.053362        26.774890        -0.804902         3.762965         0.022332         0.061337         0.091022        86.897436        -9.624016        -0.519186        17.444296         7.812909        14.102932       -13.656678         0.523186        -2.545927       -13.617578         0.523186        -2.423427        -0.507823        -5.586364        43.901745 
   679       -13.512149         0.508603        -2.362177        -0.068571        -0.167182        -0.984481         0.053362        26.774890        -0.804902         3.762965         0.021372         0.061337         0.087109        86.897436        -9.624016        -0.519186        17.444296         7.812909        14.102932       -13.617578         0.523186        -2.423427       -13.578478         0.523186        -2.300927        -0.688874         0.084377         2.324062 
   680       -13.476908         0.509258        -2.239677        -0.067555        -0.167182        -0.984481         0.053362        26.774890        -0.804902         3.762965         0.020412         0.061337         0.083195        86.897436        -9.624016        -0.519186        17.444296         7.812909        14.102932       -13.578478         0.523186        -2.300927       -13.539378         0.523186        -2.178427        -0.647351         0.530580         1.313223 
   681       -13.441666         0.509913        -2.117177        -0.061958        -0.167182        -0.984481         0.053362        26.774890        -0.804902         3.762965         0.019452         0.061337         0.079282        86.897436        -9.624016        -0.519186        17.444296         7.812909        14.102932       -13.539378         0.523186        -2.178427       -13.500278         0.523186        -2.055927        -0.566163         0.733322         0.339458 
   682       -13.406424         0.510568        -1.994677        -0.054178        -0.167182        -0.984481         0.053362        26.774890        -0.804902         3.762965         0.018491         0.061337         0.075368        86.897436        -9.624016        -0.519186        17.444296         7.812909        14.102932       -13.500278         0.523186        -2.055927       -13.461178         0.523186        -1.933427        -0.472318         0.776705         0.014183 
   683       -13.371183         0.511224        -1.872177        -0.045308        -0.167182        -0.984481         0.053362        26.774890        -0.804902         3.762965         0.017531         0.061337         0.071454        86.897436        -9.624016        -0.519186        17.444296         7.812909        14.102932       -13.461178         0.523186        -1.933427       -13.422078         0.523186        -1.810927        -0.377029         0.773450        -0.040713 
   684       -13.335941         0.511879        -1.749677        -0.035593        -0.167182        -0.984481         0.053362        26.774890        -0.804902         3.762965         0.016571         0.061337         0.067541        86.897436        -9.624016        -0.519186        17.444296         7.812909        14.102932       -13.422078         0.523186        -1.810927       -13.382978         0.523186        -1.688427        -0.282743         0.763982        -0.036465 
   685       -13.300699         0.512534        -1.627177        -0.024822        -0.167182        -0.984481         0.053362        26.774890        -0.804902         3.762965         0.015611         0.061337         0.063627        86.897436        -9.624016        -0.519186        17.444296         7.812909        14.102932       -13.382978         0.523186        -1.688427       -13.343878         0.523186        -1.565927        -0.188768         0.781195         0.176778 
   686       -13.265458         0.513189        -1.504677        -0.012017        -0.167182        -0.984481         0.053362        26.774890        -0.804902         3.762965         0.014651         0.061337         0.059714        86.897436        -9.624016        -0.519186        17.444296         7.812909        14.102932       -13.343878         0.523186        -1.565927       -13.304778         0.523186        -1.443427        -0.088501         0.882405         0.648245 
   687       -13.230216         0.513844        -1.382177         0.003469        -0.167182        -0.984481         0.053362        26.774890        -0.804902         3.762965         0.013691         0.061337         0.055800        86.897436        -9.624016        -0.519186        17.444296         7.812909        14.102932       -13.304778         0.523186        -1.443427       -13.265678         0.523186        -1.320927         0.044316         1.524438         4.585375 
   688       -13.367916         0.487343        -2.484620         0.041458        -0.059682        -0.997880         0.025965        26.774890        -0.804902         3.762965         0.022029         0.061261         0.089898        88.509510        -3.421567        -0.052381        14.342622         6.262072        10.906979       -13.473345         0.492053        -2.545927       -13.441962         0.493364        -2.423427        -0.035135        -0.173953         6.522697 
   689       -13.340391         0.488884        -2.362123         0.071932        -0.059682        -0.997880         0.025965        26.774890        -0.804902         3.762965         0.021082         0.061261         0.086033        88.509510        -3.421567        -0.052381        14.342622         6.262072        10.906979       -13.441962         0.493364        -2.423427       -13.410578         0.494674        -2.300927         0.021156         0.761298         1.110679 
   690       -13.312866         0.490425        -2.239625         0.082072        -0.059682        -0.997880         0.025965        26.774890        -0.804902         3.762965         0.020135         0.061261         0.082167        88.509510        -3.421567        -0.052381        14.342622         6.262072        10.906979       -13.410578         0.494674        -2.300927       -13.379195         0.495985        -2.178427         0.127685         0.921807         0.199369 
   691       -13.285341         0.491966        -2.117127         0.089585        -0.059682        -0.997880         0.025965        26.774890        -0.804902         3.762965         0.019187         0.061261         0.078302        88.509510        -3.421567        -0.052381        14.342622         6.262072        10.906979       -13.379195         0.495985        -2.178427       -13.347812         0.497295        -2.055927         0.241876         0.913780        -0.264885 
   692       -13.257816         0.493507        -1.994630         0.095427        -0.059682        -0.997880         0.025965        26.774890        -0.804902         3.762965         0.018240         0.061261         0.074437        88.509510        -3.421567        -0.052381        14.342622         6.262072        10.906979       -13.347812         0.497295        -2.055927       -13.316428         0.498605        -1.933427         0.349467         0.836130        -0.368879 
   693       -13.230291         0.495048        -1.872132         0.100113        -0.059682        -0.997880         0.025965        26.774890        -0.804902         3.762965         0.017293         0.061261         0.070572        88.509510        -3.421567        -0.052381        14.342622         6.262072        10.906979       -13.316428         0.498605        -1.933427       -13.285045         0.499916        -1.810927         0.446496         0.749758        -0.336080 
   694       -13.202766         0.496590        -1.749635         0.103784        -0.059682        -0.997880         0.025965        26.774890        -0.804902         3.762965         0.016346         0.061261         0.066706        88.509510        -3.421567        -0.052381        14.342622         6.262072        10.906979       -13.285045         0.499916        -1.810927       -13.253662         0.501226        -1.688427         0.533617         0.677345        -0.254940 
   695       -13.175241         0.498131        -1.627137         0.106272        -0.059682        -0.997880         0.025965        26.774890        -0.804902         3.762965         0.015399         0.061261         0.062841        88.509510        -3.421567        -0.052381        14.342622         6.262072        10.906979       -13.253662         0.501226        -1.688427       -13.222278         0.502537        -1.565927         0.613755         0.646710         0.004900 
   696       -13.147716         0.499672        -1.504640         0.107184        -0.059682        -0.997880         0.025965        26.774890        -0.804902         3.762965         0.014452         0.061261         0.058976        88.509510        -3.421567        -0.052381        14.342622         6.262072        10.906979       -13.222278         0.502537        -1.565927       -13.190895         0.503847        -1.443427         0.696851         0.771543         1.013968 
   697       -13.120191         0.501213        -1.382142         0.106234        -0.059682        -0.997880         0.025965        26.774890        -0.804902         3.762965         0.013504         0.061261         0.055111        88.509510        -3.421567        -0.052381        14.342622         6.262072        10.906979       -13.190895         0.503847        -1.443427       -13.159512         0.505157        -1.320927         0.799950         0.802817        -0.758713 
   698       -13.188441         0.481082        -2.484665         0.037729        -0.009973        -0.999816         0.016388        26.774890        -0.804902         3.762965         0.021989         0.061257         0.089742        89.060944        -0.571394        -0.001101        10.933004         4.557263         7.416711       -13.290012         0.481091        -2.545927       -13.266345         0.482863        -2.423427         0.383173         4.852221       -22.903533 
   699       -13.168633         0.482892        -2.362165         0.071156        -0.009973        -0.999816         0.016388        26.774890        -0.804902         3.762965         0.021044         0.061257         0.085883        89.060944        -0.571394        -0.001101        10.933004         4.557263         7.416711       -13.266345         0.482863        -2.423427       -13.242678         0.484634        -2.300927         0.714432         1.870770        -1.432258 
   700       -13.148824         0.484702        -2.239666         0.085241        -0.009973        -0.999816         0.016388        26.774890        -0.804902         3.762965         0.020098         0.061257         0.082025        89.060944        -0.571394        -0.001101        10.933004         4.557263         7.416711       -13.242678         0.484634        -2.300927       -13.219012         0.486406        -2.178427         0.921515         1.499806        -1.595698 
   701       -13.129016         0.486513        -2.117166         0.094555        -0.009973        -0.999816         0.016388        26.774890        -0.804902         3.762965         0.019153         0.061257         0.078166        89.060944        -0.571394        -0.001101        10.933004         4.557263         7.416711       -13.219012         0.486406        -2.178427       -13.195345         0.488178        -2.055927         1.082710         1.154539        -1.222506 
   702       -13.109208         0.488323        -1.994667         0.100942        -0.009973        -0.999816         0.016388        26.774890        -0.804902         3.762965         0.018207         0.061257         0.074308        89.060944        -0.571394        -0.001101        10.933004         4.557263         7.416711       -13.195345         0.488178        -2.055927       -13.171678         0.489950        -1.933427         1.206612         0.881280        -1.007945 
   703       -13.089399         0.490133        -1.872167         0.105251        -0.009973        -0.999816         0.016388        26.774890        -0.804902         3.762965         0.017262         0.061257         0.070449        89.060944        -0.571394        -0.001101        10.933004         4.557263         7.416711       -13.171678         0.489950        -1.933427       -13.148012         0.491722        -1.810927         1.300369         0.664256        -0.763489 
   704       -13.069591         0.491944        -1.749668         0.107857        -0.009973        -0.999816         0.016388        26.774890        -0.804902         3.762965         0.016316         0.061257         0.066591        89.060944        -0.571394        -0.001101        10.933004         4.557263         7.416711       -13.148012         0.491722        -1.810927       -13.124345         0.493494        -1.688427         1.370887         0.496678        -0.604351 
   705       -13.049783         0.493754        -1.627168         0.108597        -0.009973        -0.999816         0.016388        26.774890        -0.804902         3.762965         0.015371         0.061257         0.062732        89.060944        -0.571394        -0.001101        10.933004         4.557263         7.416711       -13.124345         0.493494        -1.688427       -13.100678         0.495265        -1.565927         1.423554         0.377629        -0.367373 
   706       -13.029974         0.495564        -1.504669         0.106531        -0.009973        -0.999816         0.016388        26.774890        -0.804902         3.762965         0.014426         0.061257         0.058874        89.060944        -0.571394        -0.001101        10.933004         4.557263         7.416711       -13.100678         0.495265        -1.565927       -13.077012         0.497037        -1.443427         1.466505         0.359464         0.219105 
   707       -13.010166         0.497375        -1.382170         0.100090        -0.009973        -0.999816         0.016388        26.774890        -0.804902         3.762965         0.013480         0.061257         0.055015        89.060944        -0.571394        -0.001101        10.933004         4.557263         7.416711       -13.077012         0.497037        -1.443427       -13.053345         0.498809        -1.320927         1.500573        -0.019802        -3.314822 
   708       -13.008966         0.483709        -2.484731         0.038530         0.039221        -0.999181         0.009973        26.774890        -0.804902         3.762965         0.022005         0.061258         0.089807        89.428128         2.247777        -0.011484         7.411836         2.796679         3.838461       -13.106678         0.479262        -2.545927       -13.090728         0.481111        -2.423427         0.808924         9.967471       -52.854969 
   709       -12.996874         0.485406        -2.362228         0.072692         0.039221        -0.999181         0.009973        26.774890        -0.804902         3.762965         0.021059         0.061258         0.085945        89.428128         2.247777        -0.011484         7.411836         2.796679         3.838461       -13.090728         0.481111        -2.423427       -13.074778         0.482960        -2.300927         1.420209         3.006493        -3.962125 
   710       -12.984783         0.487103        -2.239726         0.087208         0.039221        -0.999181         0.009973        26.774890        -0.804902         3.762965         0.020113         0.061258         0.082084        89.428128         2.247777        -0.011484         7.411836         2.796679         3.838461       -13.074778         0.482960        -2.300927       -13.058828         0.484809        -2.178427         1.730831         2.092835        -3.495365 
   711       -12.972691         0.488801        -2.117224         0.096683         0.039221        -0.999181         0.009973        26.774890        -0.804902         3.762965         0.019167         0.061258         0.078223        89.428128         2.247777        -0.011484         7.411836         2.796679         3.838461       -13.058828         0.484809        -2.178427       -13.042878         0.486658        -2.055927         1.939369         1.386502        -2.269884 
   712       -12.960599         0.490498        -1.994721         0.102951         0.039221        -0.999181         0.009973        26.774890        -0.804902         3.762965         0.018221         0.061258         0.074361        89.428128         2.247777        -0.011484         7.411836         2.796679         3.838461       -13.042878         0.486658        -2.055927       -13.026928         0.488506        -1.933427         2.077379         0.902555        -1.680208 
   713       -12.948508         0.492196        -1.872219         0.106971         0.039221        -0.999181         0.009973        26.774890        -0.804902         3.762965         0.017275         0.061258         0.070500        89.428128         2.247777        -0.011484         7.411836         2.796679         3.838461       -13.026928         0.488506        -1.933427       -13.010978         0.490355        -1.810927         2.164270         0.540953        -1.271266 
   714       -12.936416         0.493893        -1.749717         0.109052         0.039221        -0.999181         0.009973        26.774890        -0.804902         3.762965         0.016329         0.061258         0.066639        89.428128         2.247777        -0.011484         7.411836         2.796679         3.838461       -13.010978         0.490355        -1.810927       -12.995028         0.492204        -1.688427         2.212456         0.261864        -1.006723 
   715       -12.924324         0.495590        -1.627215         0.109143         0.039221        -0.999181         0.009973        26.774890        -0.804902         3.762965         0.015382         0.061258         0.062777        89.428128         2.247777        -0.011484         7.411836         2.796679         3.838461       -12.995028         0.492204        -1.688427       -12.979078         0.494053        -1.565927         2.230066         0.036027        -0.836612 
   716       -12.912233         0.497288        -1.504712         0.106577         0.039221        -0.999181         0.009973        26.774890        -0.804902         3.762965         0.014436         0.061258         0.058916        89.428128         2.247777        -0.011484         7.411836         2.796679         3.838461       -12.979078         0.494053        -1.565927       -12.963128         0.495902        -1.443427         2.223359        -0.122056        -0.453700 
   717       -12.900141         0.498985        -1.382210         0.099532         0.039221        -0.999181         0.009973        26.774890        -0.804902         3.762965         0.013490         0.061258         0.055055        89.428128         2.247777        -0.011484         7.411836         2.796679         3.838461       -12.963128         0.495902        -1.443427       -12.947178         0.497750        -1.320927         2.181627        -0.885182        -5.775103 
   718       -12.829491         0.494449        -2.484769         0.033231         0.080175        -0.996755         0.007190        26.774890        -0.804902         3.762965         0.022059         0.061256         0.090027        89.586704         4.598651        -0.024832         3.832416         1.006969         0.228896       -12.923345         0.486458        -2.545927       -12.915112         0.488004        -2.423427         1.176704        14.391956       -78.649346 
