Flight configuration defined in input file = FW_Input.txt
Angle of attack sweep alpha = 8.000
Flight Condition number = 1
number of timesteps = 25
number of spanwise strips = 123

strip     x_ref         y_ref         z_ref         Gamma0        Cfx           Cfy           Cfz           Cfn           Cd            Cl            Cm            Cn            Ref. area     Ref. span     Ref. lngth    Ref-l cl      Ref-l cm      Ref-l cn      x1            y1            z1            chord1        x2            y2            z2            chord2        Gamma1        Gamma2        cn1           cn0           cn2           A_te          B_te          C_te          
36        0.000000      -2.796875     0.136500      12.467232     0.014016      0.065825      1.163271      1.165154      0.012051      -9.126220     0.145329      0.094039      0.290957      0.369349      0.787755      0.369349      0.787755      0.787755      0.000000      -2.981250     0.147000      0.782723      0.000000      -2.612500     0.126000      0.792788      12.345675     12.577983     1.166191      1.170150      1.151385      12.467232     0.628966      -0.158400     
37        0.000000      -2.428125     0.115500      12.680351     0.012111      0.066148      1.167951      1.169842      0.010138      -7.993099     0.143367      0.066792      0.294713      0.369349      0.797926      0.369349      0.797926      0.797926      0.000000      -2.612500     0.126000      0.792894      0.000000      -2.243750     0.105000      0.802959      12.577983     12.776756     1.172894      1.174982      1.158192      12.680351     0.538169      -0.087430     
38        0.000000      -2.059375     0.094500      12.868077     0.010172      0.066344      1.170373      1.172267      0.008194      -6.837399     0.141371      0.043278      0.298470      0.369349      0.808097      0.369349      0.808097      0.808097      0.000000      -2.243750     0.105000      0.803065      0.000000      -1.875000     0.084000      0.813130      12.776756     12.955196     1.176339      1.177369      1.161779      12.868077     0.483122      -0.061611     
39        0.000000      -1.690625     0.073500      13.038467     0.008979      0.066432      1.171310      1.173205      0.006998      -5.669649     0.139307      0.027279      0.302227      0.369349      0.818269      0.369349      0.818269      0.818269      0.000000      -1.875000     0.084000      0.813236      0.000000      -1.506250     0.063000      0.823301      12.955196     13.118246     1.177850      1.178131      1.163451      13.038467     0.441453      -0.051206     
40        0.000000      -1.321875     0.052500      13.194656     0.013357      0.066294      1.171160      1.173056      0.011378      -4.495848     0.137066      0.034824      0.305983      0.369349      0.828440      0.369349      0.828440      0.828440      0.000000      -1.506250     0.063000      0.823407      0.000000      -1.137500     0.042000      0.833472      13.118246     13.267820     1.177942      1.177606      1.163717      13.194656     0.404967      -0.047578     
41        0.000000      -0.953125     0.031500      13.337646     0.025902      0.065871      1.170287      1.172181      0.023931      -3.320327     0.134165      0.056442      0.309740      0.369349      0.838611      0.369349      0.838611      0.838611      0.000000      -1.137500     0.042000      0.833578      0.000000      -0.768750     0.021000      0.843643      13.267820     13.404041     1.176836      1.175930      1.162796      13.337646     0.368812      -0.050311     
42        0.000000      -0.584375     0.010500      13.468030     0.034614      0.065595      1.170015      1.171909      0.032647      -2.147697     0.131438      0.046091      0.313497      0.369349      0.848782      0.369349      0.848782      0.848782      0.000000      -0.768750     0.021000      0.843749      0.000000      -0.400000     0.000000      0.853814      13.404041     13.530639     1.174587      1.173197      1.160740      13.468030     0.342761      -0.020223     
43        0.000000      -0.350000     0.000000      13.545993     0.035878      -0.000855     1.174497      1.174497      0.035887      -5.194338     0.131546      0.154106      0.085437      0.100000      0.854372      0.100000      0.854372      0.854372      0.000000      -0.400000     0.000000      0.853874      0.000000      -0.300000     0.000000      0.854869      13.530639     13.558525     1.171621      1.172268      1.170258      13.545993     0.278861      -0.564300     
44        0.000000      -0.250000     -0.000000     13.569030     0.036357      -0.000869     1.171769      1.171769      0.036367      -4.010523     0.129453      0.119728      0.085538      0.100000      0.855376      0.100000      0.855376      0.855376      0.000000      -0.300000     -0.000000     0.854879      0.000000      -0.200000     -0.000000     0.855873      13.558525     13.578302     1.172656      1.172882      1.171294      13.569030     0.197770      -0.246614     
45        0.000000      -0.150000     -0.000000     13.586428     0.036812      -0.000883     1.171224      1.171224      0.036822      -2.837445     0.128765      0.084364      0.085638      0.100000      0.856381      0.100000      0.856381      0.856381      0.000000      -0.200000     -0.000000     0.855884      0.000000      -0.100000     -0.000000     0.856878      13.578302     13.593496     1.172988      1.173009      1.171627      13.586428     0.151933      -0.211756     
46        0.000000      -0.050000     -0.000000     13.599020     0.037619      -0.000907     1.170664      1.170664      0.037630      -1.665444     0.128124      0.048528      0.085739      0.100000      0.857385      0.100000      0.857385      0.857385      0.000000      -0.100000     -0.000000     0.856888      0.000000      0.000000      -0.000000     0.857882      13.593496     13.602518     1.172924      1.172720      1.171565      13.599020     0.090229      -0.405286     
47        0.000000      0.050000      -0.000000     13.604107     0.038676      -0.001364     1.170880      1.170880      0.038700      -0.494927     0.128161      0.010124      0.085739      0.100000      0.857385      0.100000      0.857385      0.857385      0.000000      0.000000      -0.000000     0.857882      0.000000      0.100000      -0.000000     0.856888      13.602518     13.603902     1.172342      1.173159      1.173702      13.604107     0.013836      -0.358642     
48        0.000000      0.150000      -0.000000     13.602428     0.045878      -0.001579     1.172379      1.172379      0.045905      0.676670      0.128351      -0.033797     0.085638      0.100000      0.856381      0.100000      0.856381      0.856381      0.000000      0.100000      -0.000000     0.856878      0.000000      0.200000      -0.000000     0.855884      13.603902     13.600209     1.173836      1.174390      1.175199      13.602428     -0.036928     -0.148997     
49        0.000000      0.250000      -0.000000     13.597284     0.050042      -0.001703     1.173979      1.173979      0.050070      1.851489      0.128897      -0.086862     0.085538      0.100000      0.855376      0.100000      0.855376      0.855376      0.000000      0.200000      -0.000000     0.855873      0.000000      0.300000      -0.000000     0.854879      13.600209     13.593692     1.174895      1.175325      1.176261      13.597284     -0.065173     -0.133451     
50        0.000000      0.350000      0.000000      13.589528     0.049798      -0.001696     1.178097      1.178097      0.049827      3.036089      0.131328      -0.136241     0.085437      0.100000      0.854372      0.100000      0.854372      0.854372      0.000000      0.300000      0.000000      0.854869      0.000000      0.400000      0.000000      0.853874      13.593692     13.584889     1.175712      1.176035      1.177080      13.589528     -0.088024     -0.095064     
